Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Source,Daily_Return,Cum_Return,MA_20,MA_50,Volatility_20
2020-11-16,MSFT,Microsoft Corp.,Technology,144.98,147.95,143.72,145.24,12175029,Kaggle_TechStocks_Dataset,-0.013382,-0.080759,154.37,167.95,0.012854
2020-11-17,MSFT,Microsoft Corp.,Technology,145.52,147.16,145.07,145.51,1564774,Kaggle_TechStocks_Dataset,0.001859,-0.079051,153.34,167.08,0.012981
2020-11-18,MSFT,Microsoft Corp.,Technology,142.13,144.54,142.25,142.61,7386695,Kaggle_TechStocks_Dataset,-0.01993,-0.097405,152.17,166.13,0.013206
2020-11-19,MSFT,Microsoft Corp.,Technology,139.2,141.08,135.93,138.56,16154137,Kaggle_TechStocks_Dataset,-0.028399,-0.123038,150.83,165.1,0.013983
2020-11-20,MSFT,Microsoft Corp.,Technology,138.23,138.15,137.14,137.75,6727059,Kaggle_TechStocks_Dataset,-0.005846,-0.128165,149.47,164.11,0.013922
2020-11-23,MSFT,Microsoft Corp.,Technology,138.02,138.26,134.87,137.52,49307063,Kaggle_TechStocks_Dataset,-0.00167,-0.12962,148.07,163.03,0.013717
2020-11-24,MSFT,Microsoft Corp.,Technology,136.56,138.67,134.91,136.69,16122999,Kaggle_TechStocks_Dataset,-0.006035,-0.134873,146.76,161.9,0.013647
2020-11-25,MSFT,Microsoft Corp.,Technology,134.49,136.37,132.84,134.14,7385873,Kaggle_TechStocks_Dataset,-0.018655,-0.151013,145.45,160.75,0.013736
2020-11-26,MSFT,Microsoft Corp.,Technology,132.85,135.62,131.03,133.32,10755033,Kaggle_TechStocks_Dataset,-0.006113,-0.156203,144.27,159.53,0.013393
2020-11-27,MSFT,Microsoft Corp.,Technology,133.27,135.12,133.15,133.93,29797458,Kaggle_TechStocks_Dataset,0.004575,-0.152342,143.32,158.34,0.013022
2020-11-30,MSFT,Microsoft Corp.,Technology,133.23,134.23,131.21,133.87,4138132,Kaggle_TechStocks_Dataset,-0.000448,-0.152722,142.52,157.2,0.012734
2020-12-01,MSFT,Microsoft Corp.,Technology,134.42,135.55,132.04,134.3,43259272,Kaggle_TechStocks_Dataset,0.003212,-0.15,141.72,156.11,0.012747
2020-12-02,MSFT,Microsoft Corp.,Technology,132.84,133.62,131.71,132.9,48113484,Kaggle_TechStocks_Dataset,-0.010424,-0.158861,140.95,155.1,0.012648
2020-12-03,MSFT,Microsoft Corp.,Technology,135.45,136.31,134.56,135.43,13090623,Kaggle_TechStocks_Dataset,0.019037,-0.142848,140.24,154.12,0.013451
2020-12-04,MSFT,Microsoft Corp.,Technology,132.27,135.0,132.58,132.92,23054668,Kaggle_TechStocks_Dataset,-0.018534,-0.158734,139.41,153.19,0.013713
2020-12-07,MSFT,Microsoft Corp.,Technology,133.9,134.33,133.12,134.0,2084588,Kaggle_TechStocks_Dataset,0.008125,-0.151899,138.86,152.35,0.012662
2020-12-08,MSFT,Microsoft Corp.,Technology,136.87,138.85,135.58,136.57,32394801,Kaggle_TechStocks_Dataset,0.019179,-0.135633,138.36,151.68,0.013297
2020-12-09,MSFT,Microsoft Corp.,Technology,137.58,138.92,135.94,137.66,21282376,Kaggle_TechStocks_Dataset,0.007981,-0.128734,137.82,151.03,0.012994
2020-12-10,MSFT,Microsoft Corp.,Technology,137.58,138.95,134.52,137.26,14232864,Kaggle_TechStocks_Dataset,-0.002906,-0.131266,137.37,150.38,0.012688
2020-12-11,MSFT,Microsoft Corp.,Technology,135.78,136.51,133.73,136.14,11135018,Kaggle_TechStocks_Dataset,-0.00816,-0.138354,136.82,149.73,0.012504
2020-12-14,MSFT,Microsoft Corp.,Technology,138.87,139.47,137.08,138.44,33047130,Kaggle_TechStocks_Dataset,0.016894,-0.123797,136.48,149.18,0.013105
2020-12-15,MSFT,Microsoft Corp.,Technology,135.45,135.7,134.36,135.33,21394634,Kaggle_TechStocks_Dataset,-0.022465,-0.143481,135.97,148.62,0.013807
2020-12-16,MSFT,Microsoft Corp.,Technology,132.88,135.84,131.66,133.27,9803305,Kaggle_TechStocks_Dataset,-0.015222,-0.156519,135.5,148.01,0.01355
2020-12-17,MSFT,Microsoft Corp.,Technology,132.11,134.62,131.65,132.46,34766344,Kaggle_TechStocks_Dataset,-0.006078,-0.161646,135.2,147.4,0.012229
2020-12-18,MSFT,Microsoft Corp.,Technology,135.29,136.44,133.76,135.12,28688541,Kaggle_TechStocks_Dataset,0.020082,-0.14481,135.06,146.83,0.013158
2020-12-21,MSFT,Microsoft Corp.,Technology,136.43,136.69,133.45,135.98,43074930,Kaggle_TechStocks_Dataset,0.006365,-0.139367,134.99,146.32,0.013255
2020-12-22,MSFT,Microsoft Corp.,Technology,133.8,136.42,131.72,133.91,6756319,Kaggle_TechStocks_Dataset,-0.015223,-0.152468,134.85,145.76,0.013612
2020-12-23,MSFT,Microsoft Corp.,Technology,132.97,134.3,132.75,133.29,39497663,Kaggle_TechStocks_Dataset,-0.00463,-0.156392,134.8,145.12,0.012999
2020-12-24,MSFT,Microsoft Corp.,Technology,132.5,132.56,131.2,132.02,34002322,Kaggle_TechStocks_Dataset,-0.009528,-0.16443,134.74,144.42,0.013102
2020-12-25,MSFT,Microsoft Corp.,Technology,130.78,132.09,130.17,130.56,6635535,Kaggle_TechStocks_Dataset,-0.011059,-0.173671,134.57,143.71,0.013255
2020-12-28,MSFT,Microsoft Corp.,Technology,132.57,135.15,130.28,132.64,35046215,Kaggle_TechStocks_Dataset,0.015931,-0.160506,134.51,143.03,0.013798
2020-12-29,MSFT,Microsoft Corp.,Technology,129.75,129.91,129.62,129.77,22635817,Kaggle_TechStocks_Dataset,-0.021638,-0.178671,134.28,142.3,0.014556
2020-12-30,MSFT,Microsoft Corp.,Technology,132.76,133.89,131.02,133.15,47304254,Kaggle_TechStocks_Dataset,0.026046,-0.157278,134.3,141.64,0.015639
2020-12-31,MSFT,Microsoft Corp.,Technology,135.12,137.49,132.28,134.95,7938956,Kaggle_TechStocks_Dataset,0.013519,-0.145886,134.27,141.04,0.015335
2021-01-01,MSFT,Microsoft Corp.,Technology,137.16,137.93,137.21,137.35,32498836,Kaggle_TechStocks_Dataset,0.017784,-0.130696,134.49,140.49,0.015182
2021-01-04,MSFT,Microsoft Corp.,Technology,137.05,136.8,134.37,136.37,19717022,Kaggle_TechStocks_Dataset,-0.007135,-0.136899,134.61,139.9,0.015228
2021-01-05,MSFT,Microsoft Corp.,Technology,136.05,137.69,135.09,136.08,47883918,Kaggle_TechStocks_Dataset,-0.002127,-0.138734,134.59,139.37,0.014622
2021-01-06,MSFT,Microsoft Corp.,Technology,132.98,135.31,130.79,133.0,17168769,Kaggle_TechStocks_Dataset,-0.022634,-0.158228,134.35,138.82,0.01532
2021-01-07,MSFT,Microsoft Corp.,Technology,132.01,133.25,130.74,131.92,48147109,Kaggle_TechStocks_Dataset,-0.00812,-0.165063,134.09,138.32,0.015387
2021-01-08,MSFT,Microsoft Corp.,Technology,133.55,135.65,132.62,133.0,45172806,Kaggle_TechStocks_Dataset,0.008187,-0.158228,133.93,137.92,0.015469
2021-01-11,MSFT,Microsoft Corp.,Technology,136.21,137.69,133.91,135.8,14248778,Kaggle_TechStocks_Dataset,0.021053,-0.140506,133.8,137.64,0.015749
2021-01-12,MSFT,Microsoft Corp.,Technology,133.37,133.76,132.47,133.44,40373547,Kaggle_TechStocks_Dataset,-0.017378,-0.155443,133.7,137.3,0.015419
2021-01-13,MSFT,Microsoft Corp.,Technology,132.99,135.34,130.52,132.7,49784605,Kaggle_TechStocks_Dataset,-0.005546,-0.160127,133.68,136.99,0.015084
2021-01-14,MSFT,Microsoft Corp.,Technology,132.53,133.58,131.34,132.42,13380487,Kaggle_TechStocks_Dataset,-0.00211,-0.161899,133.67,136.65,0.015027
2021-01-15,MSFT,Microsoft Corp.,Technology,129.49,130.34,127.74,129.5,22402081,Kaggle_TechStocks_Dataset,-0.022051,-0.18038,133.39,136.24,0.01503
2021-01-18,MSFT,Microsoft Corp.,Technology,130.36,132.28,128.67,130.76,26488856,Kaggle_TechStocks_Dataset,0.00973,-0.172405,133.13,135.96,0.015148
2021-01-19,MSFT,Microsoft Corp.,Technology,129.23,130.16,127.46,129.28,15451625,Kaggle_TechStocks_Dataset,-0.011318,-0.181772,132.9,135.61,0.01499
2021-01-20,MSFT,Microsoft Corp.,Technology,128.58,129.25,126.77,128.91,1747977,Kaggle_TechStocks_Dataset,-0.002862,-0.184114,132.68,135.22,0.014977
2021-01-21,MSFT,Microsoft Corp.,Technology,128.55,128.15,127.65,128.02,11786332,Kaggle_TechStocks_Dataset,-0.006904,-0.189747,132.48,134.86,0.014915
2021-01-22,MSFT,Microsoft Corp.,Technology,126.23,127.65,124.87,126.44,14814907,Kaggle_TechStocks_Dataset,-0.012342,-0.199747,132.28,134.44,0.014961
2021-01-25,MSFT,Microsoft Corp.,Technology,127.03,128.6,124.52,126.46,22736385,Kaggle_TechStocks_Dataset,0.000158,-0.19962,131.97,134.07,0.0144
2021-01-26,MSFT,Microsoft Corp.,Technology,126.1,127.56,124.61,126.06,9384021,Kaggle_TechStocks_Dataset,-0.003163,-0.202152,131.78,133.68,0.013667
2021-01-27,MSFT,Microsoft Corp.,Technology,125.51,127.86,123.61,125.35,43789463,Kaggle_TechStocks_Dataset,-0.005632,-0.206646,131.39,133.33,0.012065
2021-01-28,MSFT,Microsoft Corp.,Technology,123.98,124.73,123.2,123.93,35540645,Kaggle_TechStocks_Dataset,-0.011328,-0.215633,130.84,133.04,0.011549
2021-01-29,MSFT,Microsoft Corp.,Technology,124.14,125.39,124.41,124.6,5174823,Kaggle_TechStocks_Dataset,0.005406,-0.211392,130.2,132.78,0.010602
2021-02-01,MSFT,Microsoft Corp.,Technology,127.77,128.45,126.44,127.93,32854530,Kaggle_TechStocks_Dataset,0.026726,-0.190316,129.78,132.59,0.012706
2021-02-02,MSFT,Microsoft Corp.,Technology,127.74,128.78,127.78,128.25,33029167,Kaggle_TechStocks_Dataset,0.002501,-0.188291,129.39,132.42,0.012766
2021-02-03,MSFT,Microsoft Corp.,Technology,130.49,131.17,129.12,130.33,47854837,Kaggle_TechStocks_Dataset,0.016218,-0.175127,129.26,132.34,0.012557
2021-02-04,MSFT,Microsoft Corp.,Technology,127.4,129.52,125.3,127.47,1148022,Kaggle_TechStocks_Dataset,-0.021944,-0.193228,129.03,132.22,0.01333
2021-02-05,MSFT,Microsoft Corp.,Technology,128.19,130.16,126.95,127.83,13148690,Kaggle_TechStocks_Dataset,0.002824,-0.190949,128.77,132.1,0.013175
2021-02-08,MSFT,Microsoft Corp.,Technology,125.27,128.07,124.33,125.62,46461782,Kaggle_TechStocks_Dataset,-0.017289,-0.204937,128.26,131.94,0.012428
2021-02-09,MSFT,Microsoft Corp.,Technology,122.28,123.35,121.75,122.69,46674561,Kaggle_TechStocks_Dataset,-0.023324,-0.223481,127.73,131.71,0.012834
2021-02-10,MSFT,Microsoft Corp.,Technology,121.17,123.43,120.9,121.28,36308734,Kaggle_TechStocks_Dataset,-0.011492,-0.232405,127.16,131.47,0.012937
2021-02-11,MSFT,Microsoft Corp.,Technology,124.16,124.52,122.19,123.63,38522402,Kaggle_TechStocks_Dataset,0.019377,-0.217532,126.72,131.24,0.013988
2021-02-12,MSFT,Microsoft Corp.,Technology,125.81,125.94,125.19,125.55,5482664,Kaggle_TechStocks_Dataset,0.01553,-0.20538,126.52,131.09,0.013865
2021-02-15,MSFT,Microsoft Corp.,Technology,125.98,128.29,125.36,126.08,26179915,Kaggle_TechStocks_Dataset,0.004221,-0.202025,126.29,130.93,0.013685
2021-02-16,MSFT,Microsoft Corp.,Technology,123.05,124.64,121.71,123.03,12347566,Kaggle_TechStocks_Dataset,-0.024191,-0.221329,125.97,130.66,0.014441
2021-02-17,MSFT,Microsoft Corp.,Technology,122.17,123.19,121.63,122.68,9879684,Kaggle_TechStocks_Dataset,-0.002845,-0.223544,125.66,130.36,0.014441
2021-02-18,MSFT,Microsoft Corp.,Technology,123.91,124.44,121.61,123.31,40704861,Kaggle_TechStocks_Dataset,0.005135,-0.219557,125.43,130.08,0.014493
2021-02-19,MSFT,Microsoft Corp.,Technology,123.9,124.49,123.53,123.69,7616868,Kaggle_TechStocks_Dataset,0.003082,-0.217152,125.29,129.83,0.01431
2021-02-22,MSFT,Microsoft Corp.,Technology,119.82,121.88,119.2,120.08,23963930,Kaggle_TechStocks_Dataset,-0.029186,-0.24,124.97,129.47,0.015629
2021-02-23,MSFT,Microsoft Corp.,Technology,118.51,119.55,116.14,118.41,46990333,Kaggle_TechStocks_Dataset,-0.013907,-0.25057,124.59,129.13,0.015837
2021-02-24,MSFT,Microsoft Corp.,Technology,117.86,120.66,116.69,118.32,10105770,Kaggle_TechStocks_Dataset,-0.00076,-0.251139,124.24,128.83,0.015832
2021-02-25,MSFT,Microsoft Corp.,Technology,119.93,119.61,118.4,119.37,48921677,Kaggle_TechStocks_Dataset,0.008874,-0.244494,124.01,128.57,0.015901
2021-02-26,MSFT,Microsoft Corp.,Technology,114.84,116.1,113.03,115.21,49720111,Kaggle_TechStocks_Dataset,-0.03485,-0.270823,123.54,128.17,0.017422
2021-03-01,MSFT,Microsoft Corp.,Technology,115.12,116.12,112.7,114.95,28225240,Kaggle_TechStocks_Dataset,-0.002257,-0.272468,122.89,127.75,0.015891
2021-03-02,MSFT,Microsoft Corp.,Technology,114.96,116.47,113.93,115.25,9336994,Kaggle_TechStocks_Dataset,0.00261,-0.27057,122.24,127.37,0.015894
2021-03-03,MSFT,Microsoft Corp.,Technology,117.1,117.67,115.25,116.85,16489139,Kaggle_TechStocks_Dataset,0.013883,-0.260443,121.57,127.05,0.015736
2021-03-04,MSFT,Microsoft Corp.,Technology,118.51,119.94,116.8,118.18,21800148,Kaggle_TechStocks_Dataset,0.011382,-0.252025,121.1,126.77,0.015648
2021-03-05,MSFT,Microsoft Corp.,Technology,119.53,121.42,117.53,119.32,16156886,Kaggle_TechStocks_Dataset,0.009646,-0.24481,120.68,126.54,0.015869
2021-03-08,MSFT,Microsoft Corp.,Technology,117.96,120.05,115.84,117.83,14751143,Kaggle_TechStocks_Dataset,-0.012487,-0.254241,120.29,126.25,0.015682
2021-03-09,MSFT,Microsoft Corp.,Technology,114.72,116.13,113.48,114.27,48639255,Kaggle_TechStocks_Dataset,-0.030213,-0.276772,119.86,125.94,0.016216
2021-03-10,MSFT,Microsoft Corp.,Technology,113.11,115.54,112.43,113.59,8514876,Kaggle_TechStocks_Dataset,-0.005951,-0.281076,119.48,125.55,0.016118
2021-03-11,MSFT,Microsoft Corp.,Technology,115.24,116.76,113.57,115.44,36933067,Kaggle_TechStocks_Dataset,0.016287,-0.269367,119.07,125.16,0.015905
2021-03-12,MSFT,Microsoft Corp.,Technology,117.75,120.02,116.41,118.05,1020104,Kaggle_TechStocks_Dataset,0.022609,-0.252848,118.7,124.77,0.016416
2021-03-15,MSFT,Microsoft Corp.,Technology,120.01,120.24,118.38,119.43,30212950,Kaggle_TechStocks_Dataset,0.01169,-0.244114,118.36,124.43,0.016671
2021-03-16,MSFT,Microsoft Corp.,Technology,120.16,121.32,118.05,120.29,45881207,Kaggle_TechStocks_Dataset,0.007201,-0.238671,118.23,124.12,0.015992
2021-03-17,MSFT,Microsoft Corp.,Technology,121.34,121.91,118.98,121.06,15108770,Kaggle_TechStocks_Dataset,0.006401,-0.233797,118.15,123.88,0.01607
2021-03-18,MSFT,Microsoft Corp.,Technology,120.24,121.21,117.79,120.02,10090772,Kaggle_TechStocks_Dataset,-0.008591,-0.24038,117.98,123.64,0.016108
2021-03-19,MSFT,Microsoft Corp.,Technology,119.47,120.58,119.26,119.81,32932309,Kaggle_TechStocks_Dataset,-0.00175,-0.241709,117.79,123.38,0.016076
2021-03-22,MSFT,Microsoft Corp.,Technology,122.73,125.42,122.35,123.05,35917468,Kaggle_TechStocks_Dataset,0.027043,-0.221203,117.94,123.12,0.015889
2021-03-23,MSFT,Microsoft Corp.,Technology,120.96,122.07,120.54,121.23,34713495,Kaggle_TechStocks_Dataset,-0.014791,-0.232722,118.08,122.88,0.015935
2021-03-24,MSFT,Microsoft Corp.,Technology,124.29,124.76,123.61,124.4,16646527,Kaggle_TechStocks_Dataset,0.026149,-0.212658,118.38,122.71,0.016861
2021-03-25,MSFT,Microsoft Corp.,Technology,123.47,125.16,122.9,123.8,13357917,Kaggle_TechStocks_Dataset,-0.004823,-0.216456,118.6,122.54,0.016873
2021-03-26,MSFT,Microsoft Corp.,Technology,125.85,126.72,125.08,126.46,47840021,Kaggle_TechStocks_Dataset,0.021486,-0.19962,119.16,122.48,0.015003
2021-03-29,MSFT,Microsoft Corp.,Technology,124.12,124.03,122.69,123.65,46241675,Kaggle_TechStocks_Dataset,-0.02222,-0.217405,119.6,122.33,0.016118
2021-03-30,MSFT,Microsoft Corp.,Technology,125.43,125.5,122.44,124.85,23408513,Kaggle_TechStocks_Dataset,0.009705,-0.20981,120.08,122.25,0.016169
2021-03-31,MSFT,Microsoft Corp.,Technology,123.22,124.63,122.41,123.42,42463499,Kaggle_TechStocks_Dataset,-0.011454,-0.218861,120.41,122.14,0.016356
2021-04-01,MSFT,Microsoft Corp.,Technology,120.47,121.77,120.03,120.66,23163850,Kaggle_TechStocks_Dataset,-0.022363,-0.236329,120.53,121.99,0.017153
2021-04-02,MSFT,Microsoft Corp.,Technology,120.52,123.08,119.85,121.12,21795061,Kaggle_TechStocks_Dataset,0.003812,-0.233418,120.62,121.88,0.017051
2021-04-05,MSFT,Microsoft Corp.,Technology,123.33,124.96,121.48,123.11,8681384,Kaggle_TechStocks_Dataset,0.01643,-0.220823,120.89,121.82,0.017083
2021-04-06,MSFT,Microsoft Corp.,Technology,121.88,122.59,119.69,121.48,21893896,Kaggle_TechStocks_Dataset,-0.01324,-0.231139,121.25,121.72,0.015751
2021-04-07,MSFT,Microsoft Corp.,Technology,118.18,119.47,117.68,118.6,27333429,Kaggle_TechStocks_Dataset,-0.023708,-0.249367,121.5,121.59,0.016761
2021-04-08,MSFT,Microsoft Corp.,Technology,118.06,119.29,117.65,118.46,2102712,Kaggle_TechStocks_Dataset,-0.00118,-0.250253,121.65,121.48,0.016445
2021-04-09,MSFT,Microsoft Corp.,Technology,118.67,120.19,117.92,118.33,22761537,Kaggle_TechStocks_Dataset,-0.001097,-0.251076,121.66,121.35,0.015674
2021-04-12,MSFT,Microsoft Corp.,Technology,119.54,119.64,117.79,119.4,39286454,Kaggle_TechStocks_Dataset,0.009043,-0.244304,121.66,121.18,0.015583
2021-04-13,MSFT,Microsoft Corp.,Technology,120.7,121.4,120.6,121.25,34322256,Kaggle_TechStocks_Dataset,0.015494,-0.232595,121.71,121.04,0.015889
2021-04-14,MSFT,Microsoft Corp.,Technology,121.32,123.12,120.04,121.17,32122692,Kaggle_TechStocks_Dataset,-0.00066,-0.233101,121.71,120.86,0.01583
2021-04-15,MSFT,Microsoft Corp.,Technology,124.56,126.06,124.4,124.8,45568215,Kaggle_TechStocks_Dataset,0.029958,-0.210127,121.95,120.81,0.01701
2021-04-16,MSFT,Microsoft Corp.,Technology,125.13,125.73,124.04,125.29,1883568,Kaggle_TechStocks_Dataset,0.003926,-0.207025,122.23,120.76,0.01699
2021-04-19,MSFT,Microsoft Corp.,Technology,124.97,125.31,123.36,124.63,28295331,Kaggle_TechStocks_Dataset,-0.005268,-0.211203,122.31,120.74,0.01603
2021-04-20,MSFT,Microsoft Corp.,Technology,121.83,123.72,120.35,121.45,39580093,Kaggle_TechStocks_Dataset,-0.025516,-0.231329,122.32,120.71,0.016742
2021-04-21,MSFT,Microsoft Corp.,Technology,120.86,123.08,120.28,120.98,27525433,Kaggle_TechStocks_Dataset,-0.00387,-0.234304,122.15,120.71,0.015602
2021-04-22,MSFT,Microsoft Corp.,Technology,120.91,122.11,120.17,120.37,16870882,Kaggle_TechStocks_Dataset,-0.005042,-0.238165,121.97,120.64,0.015604
2021-04-23,MSFT,Microsoft Corp.,Technology,122.15,123.5,119.99,122.26,7676277,Kaggle_TechStocks_Dataset,0.015702,-0.226203,121.76,120.57,0.015209
2021-04-26,MSFT,Microsoft Corp.,Technology,123.53,124.54,120.86,123.2,44490590,Kaggle_TechStocks_Dataset,0.007689,-0.220253,121.74,120.52,0.014527
2021-04-27,MSFT,Microsoft Corp.,Technology,120.89,123.27,120.65,120.91,24067357,Kaggle_TechStocks_Dataset,-0.018588,-0.234747,121.54,120.47,0.014897
2021-04-28,MSFT,Microsoft Corp.,Technology,121.76,123.63,120.08,121.28,44027644,Kaggle_TechStocks_Dataset,0.00306,-0.232405,121.44,120.45,0.014739
2021-04-29,MSFT,Microsoft Corp.,Technology,123.12,123.24,121.6,122.62,29706753,Kaggle_TechStocks_Dataset,0.011049,-0.223924,121.54,120.43,0.01404
2021-04-30,MSFT,Microsoft Corp.,Technology,125.13,127.71,124.29,125.65,34035413,Kaggle_TechStocks_Dataset,0.02471,-0.204747,121.76,120.47,0.015012
2021-05-03,MSFT,Microsoft Corp.,Technology,128.03,128.08,125.15,127.47,40408796,Kaggle_TechStocks_Dataset,0.014485,-0.193228,121.98,120.62,0.014919
2021-05-04,MSFT,Microsoft Corp.,Technology,129.48,129.71,128.36,129.06,33298621,Kaggle_TechStocks_Dataset,0.012474,-0.183165,122.36,120.83,0.014656
2021-05-05,MSFT,Microsoft Corp.,Technology,129.6,131.01,128.47,129.22,20504687,Kaggle_TechStocks_Dataset,0.00124,-0.182152,122.89,121.05,0.013245
2021-05-06,MSFT,Microsoft Corp.,Technology,129.67,131.19,128.23,130.06,26168035,Kaggle_TechStocks_Dataset,0.006501,-0.176835,123.47,121.26,0.013187
2021-05-07,MSFT,Microsoft Corp.,Technology,133.1,135.18,130.82,132.7,40349230,Kaggle_TechStocks_Dataset,0.020298,-0.160127,124.19,121.61,0.013549
2021-05-10,MSFT,Microsoft Corp.,Technology,130.36,130.26,129.38,129.91,19308864,Kaggle_TechStocks_Dataset,-0.021025,-0.177785,124.71,121.91,0.014786
2021-05-11,MSFT,Microsoft Corp.,Technology,128.95,130.61,126.81,129.22,20017951,Kaggle_TechStocks_Dataset,-0.005311,-0.182152,125.11,122.19,0.014691
2021-05-12,MSFT,Microsoft Corp.,Technology,128.24,130.02,127.24,127.66,5688815,Kaggle_TechStocks_Dataset,-0.012072,-0.192025,125.44,122.41,0.015069
2021-05-13,MSFT,Microsoft Corp.,Technology,127.89,130.81,126.53,128.47,45814637,Kaggle_TechStocks_Dataset,0.006345,-0.186899,125.62,122.62,0.013684
2021-05-14,MSFT,Microsoft Corp.,Technology,130.58,131.56,129.9,131.04,5460779,Kaggle_TechStocks_Dataset,0.020005,-0.170633,125.91,122.85,0.014291
2021-05-17,MSFT,Microsoft Corp.,Technology,129.88,130.86,129.54,129.83,32762249,Kaggle_TechStocks_Dataset,-0.009234,-0.178291,126.17,123.09,0.014429
2021-05-18,MSFT,Microsoft Corp.,Technology,124.99,126.49,124.01,124.9,21246529,Kaggle_TechStocks_Dataset,-0.037973,-0.209494,126.34,123.3,0.015881
2021-05-19,MSFT,Microsoft Corp.,Technology,124.29,124.61,122.61,124.11,20875350,Kaggle_TechStocks_Dataset,-0.006325,-0.214494,126.5,123.51,0.015935
2021-05-20,MSFT,Microsoft Corp.,Technology,125.35,128.4,125.09,125.96,34298039,Kaggle_TechStocks_Dataset,0.014906,-0.202785,126.78,123.72,0.016133
2021-05-21,MSFT,Microsoft Corp.,Technology,127.67,129.42,125.37,127.08,4287592,Kaggle_TechStocks_Dataset,0.008892,-0.195696,127.02,123.9,0.015908
2021-05-24,MSFT,Microsoft Corp.,Technology,127.41,128.52,126.1,127.99,30091583,Kaggle_TechStocks_Dataset,0.007161,-0.189937,127.26,124.07,0.015899
2021-05-25,MSFT,Microsoft Corp.,Technology,127.01,127.88,127.32,127.46,38829557,Kaggle_TechStocks_Dataset,-0.004141,-0.193291,127.58,124.22,0.015227
2021-05-26,MSFT,Microsoft Corp.,Technology,124.28,125.22,124.17,124.89,41582425,Kaggle_TechStocks_Dataset,-0.020163,-0.209557,127.76,124.29,0.016064
2021-05-27,MSFT,Microsoft Corp.,Technology,126.04,128.26,124.98,125.96,9355989,Kaggle_TechStocks_Dataset,0.008568,-0.202785,127.93,124.41,0.015997
2021-05-28,MSFT,Microsoft Corp.,Technology,124.86,124.9,122.67,124.32,44973533,Kaggle_TechStocks_Dataset,-0.01302,-0.213165,127.87,124.5,0.015322
2021-05-31,MSFT,Microsoft Corp.,Technology,128.91,129.85,126.25,128.7,33151158,Kaggle_TechStocks_Dataset,0.035232,-0.185443,127.93,124.62,0.016995
2021-06-01,MSFT,Microsoft Corp.,Technology,130.33,131.15,127.39,129.91,44210885,Kaggle_TechStocks_Dataset,0.009402,-0.177785,127.97,124.79,0.016896
2021-06-02,MSFT,Microsoft Corp.,Technology,128.11,130.33,127.52,128.74,24778755,Kaggle_TechStocks_Dataset,-0.009006,-0.18519,127.95,124.88,0.017026
2021-06-03,MSFT,Microsoft Corp.,Technology,127.57,127.82,126.82,127.52,27559633,Kaggle_TechStocks_Dataset,-0.009476,-0.192911,127.82,124.95,0.017077
2021-06-04,MSFT,Microsoft Corp.,Technology,127.32,128.05,126.12,127.37,46032875,Kaggle_TechStocks_Dataset,-0.001176,-0.193861,127.55,124.97,0.016337
2021-06-07,MSFT,Microsoft Corp.,Technology,126.92,129.29,126.41,126.92,45095567,Kaggle_TechStocks_Dataset,-0.003533,-0.196709,127.4,125.04,0.015717
2021-06-08,MSFT,Microsoft Corp.,Technology,128.68,131.59,126.73,129.23,22959882,Kaggle_TechStocks_Dataset,0.0182,-0.182089,127.4,125.12,0.016251
2021-06-09,MSFT,Microsoft Corp.,Technology,129.89,131.7,127.96,129.65,14446218,Kaggle_TechStocks_Dataset,0.00325,-0.17943,127.5,125.25,0.016005
2021-06-10,MSFT,Microsoft Corp.,Technology,128.17,128.35,126.18,128.17,20265351,Kaggle_TechStocks_Dataset,-0.011415,-0.188797,127.49,125.4,0.016179
2021-06-11,MSFT,Microsoft Corp.,Technology,132.44,133.04,130.57,132.09,20000452,Kaggle_TechStocks_Dataset,0.030584,-0.163987,127.54,125.62,0.017018
2021-06-14,MSFT,Microsoft Corp.,Technology,132.21,133.94,129.77,132.23,15056476,Kaggle_TechStocks_Dataset,0.00106,-0.163101,127.66,125.8,0.016862
2021-06-15,MSFT,Microsoft Corp.,Technology,133.43,134.73,133.65,133.9,14160400,Kaggle_TechStocks_Dataset,0.01263,-0.152532,128.11,126.05,0.0143
2021-06-16,MSFT,Microsoft Corp.,Technology,132.84,135.06,130.55,132.64,43192083,Kaggle_TechStocks_Dataset,-0.00941,-0.160506,128.54,126.33,0.014428
2021-06-17,MSFT,Microsoft Corp.,Technology,133.01,135.19,133.12,133.45,4423234,Kaggle_TechStocks_Dataset,0.006107,-0.15538,128.91,126.63,0.014192
2021-06-18,MSFT,Microsoft Corp.,Technology,134.65,134.47,132.55,134.15,34202947,Kaggle_TechStocks_Dataset,0.005245,-0.150949,129.26,126.94,0.014136
2021-06-21,MSFT,Microsoft Corp.,Technology,130.28,132.51,129.96,130.13,9468182,Kaggle_TechStocks_Dataset,-0.029966,-0.176392,129.37,127.16,0.015865
2021-06-22,MSFT,Microsoft Corp.,Technology,133.91,136.95,133.1,134.37,17880788,Kaggle_TechStocks_Dataset,0.032583,-0.149557,129.72,127.42,0.017305
2021-06-23,MSFT,Microsoft Corp.,Technology,137.82,137.53,136.87,137.19,4015608,Kaggle_TechStocks_Dataset,0.020987,-0.131709,130.33,127.74,0.016874
2021-06-24,MSFT,Microsoft Corp.,Technology,136.39,137.88,133.65,136.36,14228708,Kaggle_TechStocks_Dataset,-0.00605,-0.136962,130.85,127.97,0.01702
