Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Source
2022-03-23,NVDA,NVIDIA Corp.,Technology,28.24,28.58,27.7,28.17,2966617,Kaggle_TechStocks_Dataset
2022-03-24,NVDA,NVIDIA Corp.,Technology,28.01,28.55,27.73,28.09,46075204,Kaggle_TechStocks_Dataset
2022-03-25,NVDA,NVIDIA Corp.,Technology,27.8,27.8,27.46,27.7,24975796,Kaggle_TechStocks_Dataset
2022-03-28,NVDA,NVIDIA Corp.,Technology,27.81,28.14,27.55,27.85,43560867,Kaggle_TechStocks_Dataset
2022-03-29,NVDA,NVIDIA Corp.,Technology,28.82,28.85,28.22,28.69,42987509,Kaggle_TechStocks_Dataset
2022-03-30,NVDA,NVIDIA Corp.,Technology,29.33,29.58,28.95,29.46,40971827,Kaggle_TechStocks_Dataset
2022-03-31,NVDA,NVIDIA Corp.,Technology,29.78,30.23,29.25,29.78,4008747,Kaggle_TechStocks_Dataset
2022-04-01,NVDA,NVIDIA Corp.,Technology,30.35,30.66,30.21,30.32,13106265,Kaggle_TechStocks_Dataset
2022-04-04,NVDA,NVIDIA Corp.,Technology,31.41,31.65,30.88,31.49,43901845,Kaggle_TechStocks_Dataset
2022-04-05,NVDA,NVIDIA Corp.,Technology,31.45,31.58,31.31,31.36,45050561,Kaggle_TechStocks_Dataset
2022-04-06,NVDA,NVIDIA Corp.,Technology,30.36,30.91,29.83,30.32,23445374,Kaggle_TechStocks_Dataset
2022-04-07,NVDA,NVIDIA Corp.,Technology,31.36,32.05,30.95,31.51,22562031,Kaggle_TechStocks_Dataset
2022-04-08,NVDA,NVIDIA Corp.,Technology,31.05,31.57,30.74,31.02,9581891,Kaggle_TechStocks_Dataset
2022-04-11,NVDA,NVIDIA Corp.,Technology,30.39,30.69,29.83,30.39,48452128,Kaggle_TechStocks_Dataset
2022-04-12,NVDA,NVIDIA Corp.,Technology,28.67,29.13,28.51,28.76,11443785,Kaggle_TechStocks_Dataset
2022-04-13,NVDA,NVIDIA Corp.,Technology,29.41,29.5,29.15,29.26,10355902,Kaggle_TechStocks_Dataset
2022-04-14,NVDA,NVIDIA Corp.,Technology,27.96,27.92,27.32,27.85,33375719,Kaggle_TechStocks_Dataset
2022-04-15,NVDA,NVIDIA Corp.,Technology,27.17,27.46,27.1,27.23,12899370,Kaggle_TechStocks_Dataset
2022-04-18,NVDA,NVIDIA Corp.,Technology,27.73,28.06,27.37,27.72,46999808,Kaggle_TechStocks_Dataset
2022-04-19,NVDA,NVIDIA Corp.,Technology,28.28,28.51,27.85,28.33,1534442,Kaggle_TechStocks_Dataset
2022-04-20,NVDA,NVIDIA Corp.,Technology,27.86,28.26,27.32,27.78,1281909,Kaggle_TechStocks_Dataset
2022-04-21,NVDA,NVIDIA Corp.,Technology,27.8,27.79,27.61,27.68,25738963,Kaggle_TechStocks_Dataset
2022-04-22,NVDA,NVIDIA Corp.,Technology,26.92,27.18,26.48,26.96,24915060,Kaggle_TechStocks_Dataset
2022-04-25,NVDA,NVIDIA Corp.,Technology,26.6,26.61,26.43,26.52,9004837,Kaggle_TechStocks_Dataset
2022-04-26,NVDA,NVIDIA Corp.,Technology,26.74,26.97,26.48,26.74,25231458,Kaggle_TechStocks_Dataset
2022-04-27,NVDA,NVIDIA Corp.,Technology,26.32,26.4,25.84,26.35,21171394,Kaggle_TechStocks_Dataset
2022-04-28,NVDA,NVIDIA Corp.,Technology,26.27,26.32,25.87,26.16,44626146,Kaggle_TechStocks_Dataset
2022-04-29,NVDA,NVIDIA Corp.,Technology,25.02,25.24,24.91,25.02,1453442,Kaggle_TechStocks_Dataset
2022-05-02,NVDA,NVIDIA Corp.,Technology,25.87,26.14,25.72,25.88,48837220,Kaggle_TechStocks_Dataset
2022-05-03,NVDA,NVIDIA Corp.,Technology,26.33,26.58,26.0,26.28,31595245,Kaggle_TechStocks_Dataset
2022-05-04,NVDA,NVIDIA Corp.,Technology,26.85,27.08,26.81,26.91,8440328,Kaggle_TechStocks_Dataset
2022-05-05,NVDA,NVIDIA Corp.,Technology,27.91,28.27,27.46,27.96,3291240,Kaggle_TechStocks_Dataset
2022-05-06,NVDA,NVIDIA Corp.,Technology,27.4,27.57,27.21,27.28,27367177,Kaggle_TechStocks_Dataset
2022-05-09,NVDA,NVIDIA Corp.,Technology,27.04,27.18,26.88,26.99,12509618,Kaggle_TechStocks_Dataset
2022-05-10,NVDA,NVIDIA Corp.,Technology,25.54,25.89,25.29,25.46,15757111,Kaggle_TechStocks_Dataset
2022-05-11,NVDA,NVIDIA Corp.,Technology,27.81,28.19,27.75,27.87,13011476,Kaggle_TechStocks_Dataset
2022-05-12,NVDA,NVIDIA Corp.,Technology,27.76,27.95,27.48,27.75,32858443,Kaggle_TechStocks_Dataset
2022-05-13,NVDA,NVIDIA Corp.,Technology,28.75,29.16,28.41,28.62,28122919,Kaggle_TechStocks_Dataset
2022-05-16,NVDA,NVIDIA Corp.,Technology,27.52,28.04,27.31,27.57,4820746,Kaggle_TechStocks_Dataset
2022-05-17,NVDA,NVIDIA Corp.,Technology,28.3,28.96,28.02,28.4,26799800,Kaggle_TechStocks_Dataset
2022-05-18,NVDA,NVIDIA Corp.,Technology,29.99,30.41,29.71,29.99,39768298,Kaggle_TechStocks_Dataset
2022-05-19,NVDA,NVIDIA Corp.,Technology,29.91,30.19,29.49,29.94,4978534,Kaggle_TechStocks_Dataset
2022-05-20,NVDA,NVIDIA Corp.,Technology,28.94,29.22,28.7,29.04,44597209,Kaggle_TechStocks_Dataset
2022-05-23,NVDA,NVIDIA Corp.,Technology,29.04,29.32,28.51,28.93,29337025,Kaggle_TechStocks_Dataset
2022-05-24,NVDA,NVIDIA Corp.,Technology,27.14,27.54,26.53,27.01,47580598,Kaggle_TechStocks_Dataset
2022-05-25,NVDA,NVIDIA Corp.,Technology,27.01,27.34,26.62,26.99,8258919,Kaggle_TechStocks_Dataset
2022-05-26,NVDA,NVIDIA Corp.,Technology,27.74,28.15,27.55,27.66,49684684,Kaggle_TechStocks_Dataset
2022-05-27,NVDA,NVIDIA Corp.,Technology,27.74,27.84,27.29,27.64,32569370,Kaggle_TechStocks_Dataset
2022-05-30,NVDA,NVIDIA Corp.,Technology,27.47,27.65,27.25,27.41,28807215,Kaggle_TechStocks_Dataset
2022-05-31,NVDA,NVIDIA Corp.,Technology,27.72,28.36,27.39,27.85,26248701,Kaggle_TechStocks_Dataset
2022-06-01,NVDA,NVIDIA Corp.,Technology,28.26,28.8,28.02,28.36,2159064,Kaggle_TechStocks_Dataset
2022-06-02,NVDA,NVIDIA Corp.,Technology,26.84,27.49,26.48,26.96,47042320,Kaggle_TechStocks_Dataset
2022-06-03,NVDA,NVIDIA Corp.,Technology,26.91,27.47,26.57,27.04,32555729,Kaggle_TechStocks_Dataset
2022-06-06,NVDA,NVIDIA Corp.,Technology,28.96,29.3,28.78,29.02,5489697,Kaggle_TechStocks_Dataset
2022-06-07,NVDA,NVIDIA Corp.,Technology,27.84,28.18,27.63,27.87,2026656,Kaggle_TechStocks_Dataset
2022-06-08,NVDA,NVIDIA Corp.,Technology,27.74,28.31,27.37,27.81,3488398,Kaggle_TechStocks_Dataset
2022-06-09,NVDA,NVIDIA Corp.,Technology,29.31,29.78,29.12,29.44,30860392,Kaggle_TechStocks_Dataset
2022-06-10,NVDA,NVIDIA Corp.,Technology,30.43,30.6,30.31,30.42,31086755,Kaggle_TechStocks_Dataset
2022-06-13,NVDA,NVIDIA Corp.,Technology,29.89,30.24,29.46,29.96,25483697,Kaggle_TechStocks_Dataset
2022-06-14,NVDA,NVIDIA Corp.,Technology,30.24,30.48,29.56,30.15,16031525,Kaggle_TechStocks_Dataset
2022-06-15,NVDA,NVIDIA Corp.,Technology,30.01,30.25,29.93,30.16,27055393,Kaggle_TechStocks_Dataset
2022-06-16,NVDA,NVIDIA Corp.,Technology,29.59,29.94,28.93,29.49,26298789,Kaggle_TechStocks_Dataset
2022-06-17,NVDA,NVIDIA Corp.,Technology,29.56,29.52,29.39,29.43,1951362,Kaggle_TechStocks_Dataset
2022-06-20,NVDA,NVIDIA Corp.,Technology,29.25,29.44,28.94,29.19,14840992,Kaggle_TechStocks_Dataset
2022-06-21,NVDA,NVIDIA Corp.,Technology,29.37,29.78,28.98,29.3,3606081,Kaggle_TechStocks_Dataset
2022-06-22,NVDA,NVIDIA Corp.,Technology,28.77,28.93,28.31,28.65,45107582,Kaggle_TechStocks_Dataset
2022-06-23,NVDA,NVIDIA Corp.,Technology,27.48,28.03,27.31,27.56,36535934,Kaggle_TechStocks_Dataset
2022-06-24,NVDA,NVIDIA Corp.,Technology,27.67,27.74,27.03,27.53,49809643,Kaggle_TechStocks_Dataset
2022-06-27,NVDA,NVIDIA Corp.,Technology,29.03,29.51,28.88,28.95,15806391,Kaggle_TechStocks_Dataset
2022-06-28,NVDA,NVIDIA Corp.,Technology,29.1,29.17,28.79,29.03,44045806,Kaggle_TechStocks_Dataset
2022-06-29,NVDA,NVIDIA Corp.,Technology,28.71,28.8,28.28,28.75,30549659,Kaggle_TechStocks_Dataset
2022-06-30,NVDA,NVIDIA Corp.,Technology,29.42,29.93,29.14,29.41,23203144,Kaggle_TechStocks_Dataset
2022-07-01,NVDA,NVIDIA Corp.,Technology,29.33,29.73,28.77,29.28,11906082,Kaggle_TechStocks_Dataset
2022-07-04,NVDA,NVIDIA Corp.,Technology,30.97,31.1,30.32,30.93,37181216,Kaggle_TechStocks_Dataset
2022-07-05,NVDA,NVIDIA Corp.,Technology,31.0,31.55,30.69,30.94,45302896,Kaggle_TechStocks_Dataset
2022-07-06,NVDA,NVIDIA Corp.,Technology,31.47,31.93,31.36,31.6,12530111,Kaggle_TechStocks_Dataset
2022-07-07,NVDA,NVIDIA Corp.,Technology,30.85,31.48,30.61,30.89,9594126,Kaggle_TechStocks_Dataset
2022-07-08,NVDA,NVIDIA Corp.,Technology,31.35,31.7,30.85,31.37,35114873,Kaggle_TechStocks_Dataset
2022-07-11,NVDA,NVIDIA Corp.,Technology,31.56,31.96,31.37,31.64,48871684,Kaggle_TechStocks_Dataset
2022-07-12,NVDA,NVIDIA Corp.,Technology,31.5,31.9,31.0,31.6,37747799,Kaggle_TechStocks_Dataset
2022-07-13,NVDA,NVIDIA Corp.,Technology,31.02,31.36,30.87,31.13,14944456,Kaggle_TechStocks_Dataset
2022-07-14,NVDA,NVIDIA Corp.,Technology,30.5,30.88,30.25,30.54,21577815,Kaggle_TechStocks_Dataset
2022-07-15,NVDA,NVIDIA Corp.,Technology,30.81,31.11,30.58,30.81,19831564,Kaggle_TechStocks_Dataset
2022-07-18,NVDA,NVIDIA Corp.,Technology,31.26,31.45,31.31,31.4,42752655,Kaggle_TechStocks_Dataset
2022-07-19,NVDA,NVIDIA Corp.,Technology,31.43,31.48,31.17,31.29,38797168,Kaggle_TechStocks_Dataset
2022-07-20,NVDA,NVIDIA Corp.,Technology,31.65,31.73,31.53,31.57,29859796,Kaggle_TechStocks_Dataset
2022-07-21,NVDA,NVIDIA Corp.,Technology,31.61,32.09,31.49,31.54,14472996,Kaggle_TechStocks_Dataset
2022-07-22,NVDA,NVIDIA Corp.,Technology,31.54,32.03,31.47,31.64,46961437,Kaggle_TechStocks_Dataset
2022-07-25,NVDA,NVIDIA Corp.,Technology,31.49,31.95,31.4,31.46,33012446,Kaggle_TechStocks_Dataset
2022-07-26,NVDA,NVIDIA Corp.,Technology,31.5,32.09,31.38,31.49,48553355,Kaggle_TechStocks_Dataset
2022-07-27,NVDA,NVIDIA Corp.,Technology,34.21,34.5,33.84,34.05,29425734,Kaggle_TechStocks_Dataset
2022-07-28,NVDA,NVIDIA Corp.,Technology,34.47,35.06,33.74,34.38,41238445,Kaggle_TechStocks_Dataset
2022-07-29,NVDA,NVIDIA Corp.,Technology,35.09,35.3,34.39,35.06,40842163,Kaggle_TechStocks_Dataset
2022-08-01,NVDA,NVIDIA Corp.,Technology,35.65,35.69,35.38,35.53,17529110,Kaggle_TechStocks_Dataset
2022-08-02,NVDA,NVIDIA Corp.,Technology,35.14,35.57,34.88,35.26,48237015,Kaggle_TechStocks_Dataset
2022-08-03,NVDA,NVIDIA Corp.,Technology,36.46,37.0,36.47,36.64,2075131,Kaggle_TechStocks_Dataset
2022-08-04,NVDA,NVIDIA Corp.,Technology,36.4,36.98,35.82,36.33,38666834,Kaggle_TechStocks_Dataset
2022-08-05,NVDA,NVIDIA Corp.,Technology,37.34,37.93,37.02,37.49,48312297,Kaggle_TechStocks_Dataset
2022-08-08,NVDA,NVIDIA Corp.,Technology,36.99,37.37,36.88,37.13,17606501,Kaggle_TechStocks_Dataset
2022-08-09,NVDA,NVIDIA Corp.,Technology,36.16,36.62,35.98,36.07,32757418,Kaggle_TechStocks_Dataset
2022-08-10,NVDA,NVIDIA Corp.,Technology,36.4,36.87,35.81,36.48,28548939,Kaggle_TechStocks_Dataset
2022-08-11,NVDA,NVIDIA Corp.,Technology,35.33,35.42,35.15,35.28,38313858,Kaggle_TechStocks_Dataset
2022-08-12,NVDA,NVIDIA Corp.,Technology,36.01,36.29,35.68,35.86,43442718,Kaggle_TechStocks_Dataset
2022-08-15,NVDA,NVIDIA Corp.,Technology,34.53,35.22,34.11,34.59,30549183,Kaggle_TechStocks_Dataset
2022-08-16,NVDA,NVIDIA Corp.,Technology,34.17,34.85,33.82,34.27,40979324,Kaggle_TechStocks_Dataset
2022-08-17,NVDA,NVIDIA Corp.,Technology,32.68,33.21,32.18,32.81,16301993,Kaggle_TechStocks_Dataset
2022-08-18,NVDA,NVIDIA Corp.,Technology,35.47,35.89,34.9,35.6,12200765,Kaggle_TechStocks_Dataset
2022-08-19,NVDA,NVIDIA Corp.,Technology,33.69,33.93,33.47,33.84,22102716,Kaggle_TechStocks_Dataset
2022-08-22,NVDA,NVIDIA Corp.,Technology,33.72,34.2,33.24,33.86,34209093,Kaggle_TechStocks_Dataset
2022-08-23,NVDA,NVIDIA Corp.,Technology,35.01,35.57,34.46,35.03,10175100,Kaggle_TechStocks_Dataset
2022-08-24,NVDA,NVIDIA Corp.,Technology,36.07,36.41,35.99,36.13,34337257,Kaggle_TechStocks_Dataset
2022-08-25,NVDA,NVIDIA Corp.,Technology,37.14,37.26,36.72,37.06,20310588,Kaggle_TechStocks_Dataset
2022-08-26,NVDA,NVIDIA Corp.,Technology,36.86,37.41,36.43,36.72,39983188,Kaggle_TechStocks_Dataset
2022-08-29,NVDA,NVIDIA Corp.,Technology,38.33,38.85,37.59,38.22,2804955,Kaggle_TechStocks_Dataset
2022-08-30,NVDA,NVIDIA Corp.,Technology,39.29,39.8,39.11,39.28,33731149,Kaggle_TechStocks_Dataset
2022-08-31,NVDA,NVIDIA Corp.,Technology,39.38,39.68,39.4,39.54,32841294,Kaggle_TechStocks_Dataset
2022-09-01,NVDA,NVIDIA Corp.,Technology,39.92,39.99,39.44,39.84,47105838,Kaggle_TechStocks_Dataset
2022-09-02,NVDA,NVIDIA Corp.,Technology,39.44,39.61,39.38,39.49,35955010,Kaggle_TechStocks_Dataset
2022-09-05,NVDA,NVIDIA Corp.,Technology,38.26,38.91,38.27,38.42,40018792,Kaggle_TechStocks_Dataset
2022-09-06,NVDA,NVIDIA Corp.,Technology,40.0,39.99,39.62,39.86,45324959,Kaggle_TechStocks_Dataset
2022-09-07,NVDA,NVIDIA Corp.,Technology,41.37,42.14,41.19,41.44,34077543,Kaggle_TechStocks_Dataset
2022-09-08,NVDA,NVIDIA Corp.,Technology,40.24,41.15,39.62,40.35,15217528,Kaggle_TechStocks_Dataset
2022-09-09,NVDA,NVIDIA Corp.,Technology,40.33,40.5,39.58,40.18,43618916,Kaggle_TechStocks_Dataset
2022-09-12,NVDA,NVIDIA Corp.,Technology,40.18,40.4,39.27,40.02,37631327,Kaggle_TechStocks_Dataset
2022-09-13,NVDA,NVIDIA Corp.,Technology,39.93,40.57,39.2,39.99,21797442,Kaggle_TechStocks_Dataset
2022-09-14,NVDA,NVIDIA Corp.,Technology,40.02,40.83,39.4,40.08,35815929,Kaggle_TechStocks_Dataset
2022-09-15,NVDA,NVIDIA Corp.,Technology,41.26,41.97,41.1,41.23,43516754,Kaggle_TechStocks_Dataset
2022-09-16,NVDA,NVIDIA Corp.,Technology,40.41,40.4,39.7,40.32,48806954,Kaggle_TechStocks_Dataset
2022-09-19,NVDA,NVIDIA Corp.,Technology,39.14,39.48,39.25,39.31,47665223,Kaggle_TechStocks_Dataset
2022-09-20,NVDA,NVIDIA Corp.,Technology,40.82,41.41,40.43,40.78,16941063,Kaggle_TechStocks_Dataset
2022-09-21,NVDA,NVIDIA Corp.,Technology,40.41,40.8,39.61,40.23,21662991,Kaggle_TechStocks_Dataset
2022-09-22,NVDA,NVIDIA Corp.,Technology,38.63,38.86,38.31,38.72,6367293,Kaggle_TechStocks_Dataset
2022-09-23,NVDA,NVIDIA Corp.,Technology,38.33,38.57,37.57,38.17,13129670,Kaggle_TechStocks_Dataset
2022-09-26,NVDA,NVIDIA Corp.,Technology,37.97,38.4,37.75,37.8,44238639,Kaggle_TechStocks_Dataset
2022-09-27,NVDA,NVIDIA Corp.,Technology,39.48,39.77,39.42,39.57,18681646,Kaggle_TechStocks_Dataset
2022-09-28,NVDA,NVIDIA Corp.,Technology,40.78,41.39,39.89,40.68,31407080,Kaggle_TechStocks_Dataset
2022-09-29,NVDA,NVIDIA Corp.,Technology,41.98,42.17,42.01,42.09,33632315,Kaggle_TechStocks_Dataset
2022-09-30,NVDA,NVIDIA Corp.,Technology,43.24,43.82,42.87,43.14,39309634,Kaggle_TechStocks_Dataset
2022-10-03,NVDA,NVIDIA Corp.,Technology,44.51,44.94,43.56,44.38,9957201,Kaggle_TechStocks_Dataset
2022-10-04,NVDA,NVIDIA Corp.,Technology,43.37,43.78,43.16,43.48,15935843,Kaggle_TechStocks_Dataset
2022-10-05,NVDA,NVIDIA Corp.,Technology,43.32,43.87,42.9,43.23,22968480,Kaggle_TechStocks_Dataset
2022-10-06,NVDA,NVIDIA Corp.,Technology,42.09,42.63,41.3,41.96,18877212,Kaggle_TechStocks_Dataset
2022-10-07,NVDA,NVIDIA Corp.,Technology,41.65,42.49,41.48,41.71,49162356,Kaggle_TechStocks_Dataset
2022-10-10,NVDA,NVIDIA Corp.,Technology,42.44,42.92,41.8,42.58,41912099,Kaggle_TechStocks_Dataset
2022-10-11,NVDA,NVIDIA Corp.,Technology,42.59,43.36,42.3,42.76,24504650,Kaggle_TechStocks_Dataset
2022-10-12,NVDA,NVIDIA Corp.,Technology,44.49,45.01,43.58,44.46,44084162,Kaggle_TechStocks_Dataset
2022-10-13,NVDA,NVIDIA Corp.,Technology,43.16,43.42,42.88,42.95,18034994,Kaggle_TechStocks_Dataset
2022-10-14,NVDA,NVIDIA Corp.,Technology,43.75,44.39,43.36,43.61,39505587,Kaggle_TechStocks_Dataset
2022-10-17,NVDA,NVIDIA Corp.,Technology,41.96,42.03,41.28,41.99,11960104,Kaggle_TechStocks_Dataset
2022-10-18,NVDA,NVIDIA Corp.,Technology,42.14,42.39,41.55,42.12,38843780,Kaggle_TechStocks_Dataset
2022-10-19,NVDA,NVIDIA Corp.,Technology,42.98,43.55,42.34,43.07,23366216,Kaggle_TechStocks_Dataset
2022-10-20,NVDA,NVIDIA Corp.,Technology,42.67,43.0,42.58,42.81,6267466,Kaggle_TechStocks_Dataset
2022-10-21,NVDA,NVIDIA Corp.,Technology,43.52,44.32,42.71,43.53,14389860,Kaggle_TechStocks_Dataset
2022-10-24,NVDA,NVIDIA Corp.,Technology,42.27,42.85,42.12,42.29,20711456,Kaggle_TechStocks_Dataset
2022-10-25,NVDA,NVIDIA Corp.,Technology,40.2,40.6,40.11,40.19,37715352,Kaggle_TechStocks_Dataset
2022-10-26,NVDA,NVIDIA Corp.,Technology,41.06,41.54,40.58,40.87,4576153,Kaggle_TechStocks_Dataset
2022-10-27,NVDA,NVIDIA Corp.,Technology,43.06,43.43,42.33,43.02,33317802,Kaggle_TechStocks_Dataset
2022-10-28,NVDA,NVIDIA Corp.,Technology,41.79,42.23,41.2,41.75,36084668,Kaggle_TechStocks_Dataset
2022-10-31,NVDA,NVIDIA Corp.,Technology,43.13,43.34,42.82,43.29,33042147,Kaggle_TechStocks_Dataset
2022-11-01,NVDA,NVIDIA Corp.,Technology,43.58,43.7,42.99,43.36,38272812,Kaggle_TechStocks_Dataset
2022-11-02,NVDA,NVIDIA Corp.,Technology,41.75,41.79,41.34,41.64,9730262,Kaggle_TechStocks_Dataset
2022-11-03,NVDA,NVIDIA Corp.,Technology,40.39,40.81,39.86,40.24,29768064,Kaggle_TechStocks_Dataset
2022-11-04,NVDA,NVIDIA Corp.,Technology,40.24,40.68,39.73,40.27,47116102,Kaggle_TechStocks_Dataset
2022-11-07,NVDA,NVIDIA Corp.,Technology,39.79,40.06,39.67,39.79,30928429,Kaggle_TechStocks_Dataset
2022-11-08,NVDA,NVIDIA Corp.,Technology,38.24,38.61,37.52,38.23,30955481,Kaggle_TechStocks_Dataset
2022-11-09,NVDA,NVIDIA Corp.,Technology,36.19,36.48,35.9,36.3,37085542,Kaggle_TechStocks_Dataset
2022-11-10,NVDA,NVIDIA Corp.,Technology,35.46,36.05,35.2,35.39,17327007,Kaggle_TechStocks_Dataset
2022-11-11,NVDA,NVIDIA Corp.,Technology,35.75,35.68,34.94,35.61,35323319,Kaggle_TechStocks_Dataset
2022-11-14,NVDA,NVIDIA Corp.,Technology,35.49,36.23,35.38,35.61,45895457,Kaggle_TechStocks_Dataset
2022-11-15,NVDA,NVIDIA Corp.,Technology,34.94,35.47,34.93,35.09,1533878,Kaggle_TechStocks_Dataset
2022-11-16,NVDA,NVIDIA Corp.,Technology,35.39,35.76,35.05,35.31,43635539,Kaggle_TechStocks_Dataset
2022-11-17,NVDA,NVIDIA Corp.,Technology,36.34,36.67,35.7,36.42,11712298,Kaggle_TechStocks_Dataset
2022-11-18,NVDA,NVIDIA Corp.,Technology,36.91,37.57,36.25,36.86,23340240,Kaggle_TechStocks_Dataset
2022-11-21,NVDA,NVIDIA Corp.,Technology,36.81,36.97,36.24,36.74,42765042,Kaggle_TechStocks_Dataset
2022-11-22,NVDA,NVIDIA Corp.,Technology,37.7,38.23,37.18,37.77,41371694,Kaggle_TechStocks_Dataset
2022-11-23,NVDA,NVIDIA Corp.,Technology,36.81,37.42,36.63,36.69,44704446,Kaggle_TechStocks_Dataset
2022-11-24,NVDA,NVIDIA Corp.,Technology,36.47,37.1,36.17,36.45,47080422,Kaggle_TechStocks_Dataset
2022-11-25,NVDA,NVIDIA Corp.,Technology,36.37,36.65,35.72,36.24,22910690,Kaggle_TechStocks_Dataset
2022-11-28,NVDA,NVIDIA Corp.,Technology,35.0,35.6,34.83,34.91,33161826,Kaggle_TechStocks_Dataset
2022-11-29,NVDA,NVIDIA Corp.,Technology,34.61,34.97,34.28,34.48,20133443,Kaggle_TechStocks_Dataset
2022-11-30,NVDA,NVIDIA Corp.,Technology,32.18,32.5,31.87,32.34,18185119,Kaggle_TechStocks_Dataset
2022-12-01,NVDA,NVIDIA Corp.,Technology,34.11,34.5,33.76,34.2,22148175,Kaggle_TechStocks_Dataset
2022-12-02,NVDA,NVIDIA Corp.,Technology,33.11,33.49,32.71,33.25,37410730,Kaggle_TechStocks_Dataset
2022-12-05,NVDA,NVIDIA Corp.,Technology,34.82,35.1,34.79,34.84,25570596,Kaggle_TechStocks_Dataset
2022-12-06,NVDA,NVIDIA Corp.,Technology,35.03,35.43,34.54,34.89,40888924,Kaggle_TechStocks_Dataset
2022-12-07,NVDA,NVIDIA Corp.,Technology,35.48,35.92,35.38,35.49,37515705,Kaggle_TechStocks_Dataset
2022-12-08,NVDA,NVIDIA Corp.,Technology,35.1,35.04,34.51,34.98,2003444,Kaggle_TechStocks_Dataset
2022-12-09,NVDA,NVIDIA Corp.,Technology,35.15,35.83,35.08,35.21,31881669,Kaggle_TechStocks_Dataset
2022-12-12,NVDA,NVIDIA Corp.,Technology,35.85,36.15,35.23,35.91,22391985,Kaggle_TechStocks_Dataset
2022-12-13,NVDA,NVIDIA Corp.,Technology,36.78,37.37,36.59,36.64,23374820,Kaggle_TechStocks_Dataset
2022-12-14,NVDA,NVIDIA Corp.,Technology,37.47,38.22,37.4,37.5,41100279,Kaggle_TechStocks_Dataset
2022-12-15,NVDA,NVIDIA Corp.,Technology,37.21,37.8,36.61,37.1,27832791,Kaggle_TechStocks_Dataset
2022-12-16,NVDA,NVIDIA Corp.,Technology,36.48,37.18,36.39,36.58,44395469,Kaggle_TechStocks_Dataset
2022-12-19,NVDA,NVIDIA Corp.,Technology,35.0,35.02,34.64,34.84,35927474,Kaggle_TechStocks_Dataset
2022-12-20,NVDA,NVIDIA Corp.,Technology,35.43,35.79,35.3,35.4,28089160,Kaggle_TechStocks_Dataset
2022-12-21,NVDA,NVIDIA Corp.,Technology,36.65,36.75,36.04,36.56,37972360,Kaggle_TechStocks_Dataset
2022-12-22,NVDA,NVIDIA Corp.,Technology,38.18,38.57,37.91,38.34,2879103,Kaggle_TechStocks_Dataset
2022-12-23,NVDA,NVIDIA Corp.,Technology,38.7,39.19,38.56,38.7,2327099,Kaggle_TechStocks_Dataset
2022-12-26,NVDA,NVIDIA Corp.,Technology,37.97,37.89,37.62,37.82,5084117,Kaggle_TechStocks_Dataset
2022-12-27,NVDA,NVIDIA Corp.,Technology,36.05,36.61,35.46,35.91,22440700,Kaggle_TechStocks_Dataset
2022-12-28,NVDA,NVIDIA Corp.,Technology,36.87,37.72,36.89,37.04,12537057,Kaggle_TechStocks_Dataset
2022-12-29,NVDA,NVIDIA Corp.,Technology,34.99,35.35,34.39,35.06,49228803,Kaggle_TechStocks_Dataset
2022-12-30,NVDA,NVIDIA Corp.,Technology,34.69,35.08,34.53,34.71,27572216,Kaggle_TechStocks_Dataset
2023-01-02,NVDA,NVIDIA Corp.,Technology,34.38,34.83,33.94,34.49,33458371,Kaggle_TechStocks_Dataset
2023-01-03,NVDA,NVIDIA Corp.,Technology,34.51,35.04,33.93,34.43,14662186,Kaggle_TechStocks_Dataset
2023-01-04,NVDA,NVIDIA Corp.,Technology,34.37,34.97,34.11,34.48,16768048,Kaggle_TechStocks_Dataset
2023-01-05,NVDA,NVIDIA Corp.,Technology,34.58,34.85,34.23,34.63,17437633,Kaggle_TechStocks_Dataset
2023-01-06,NVDA,NVIDIA Corp.,Technology,32.18,32.43,31.81,32.13,35238049,Kaggle_TechStocks_Dataset
2023-01-09,NVDA,NVIDIA Corp.,Technology,32.14,32.44,31.84,32.15,24211604,Kaggle_TechStocks_Dataset
2023-01-10,NVDA,NVIDIA Corp.,Technology,30.08,30.59,29.6,30.01,26366498,Kaggle_TechStocks_Dataset
2023-01-11,NVDA,NVIDIA Corp.,Technology,30.82,30.81,30.17,30.68,30008146,Kaggle_TechStocks_Dataset
2023-01-12,NVDA,NVIDIA Corp.,Technology,30.06,30.26,30.02,30.18,38671771,Kaggle_TechStocks_Dataset
2023-01-13,NVDA,NVIDIA Corp.,Technology,28.3,28.74,27.89,28.24,5428117,Kaggle_TechStocks_Dataset
2023-01-16,NVDA,NVIDIA Corp.,Technology,27.49,28.06,27.27,27.56,39066821,Kaggle_TechStocks_Dataset
2023-01-17,NVDA,NVIDIA Corp.,Technology,27.08,27.58,26.89,27.1,28598518,Kaggle_TechStocks_Dataset
2023-01-18,NVDA,NVIDIA Corp.,Technology,27.95,28.38,28.0,28.08,33785676,Kaggle_TechStocks_Dataset
2023-01-19,NVDA,NVIDIA Corp.,Technology,28.15,28.63,28.06,28.25,17050036,Kaggle_TechStocks_Dataset
2023-01-20,NVDA,NVIDIA Corp.,Technology,28.5,28.88,28.0,28.55,21059955,Kaggle_TechStocks_Dataset
